               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.014566,            0.024703,            0.002914,             0.98113,             0.97777,             0.98556,             0.85979,            0.013088,            0.020119,           0.0035635,           0.0021558,           0.0021558,           0.0021558
                 117,            0.014627,            0.024831,           0.0029977,             0.97998,             0.97863,             0.98507,             0.85865,            0.013112,            0.020229,           0.0037435,           0.0020935,           0.0020935,           0.0020935
                 118,            0.014492,            0.025102,           0.0028412,             0.98041,             0.97802,             0.98661,             0.86262,            0.013117,            0.019989,           0.0034877,           0.0020327,           0.0020327,           0.0020327
                 119,            0.014289,            0.024785,           0.0029689,             0.97907,             0.98123,             0.98651,             0.86174,             0.01307,            0.020016,           0.0033525,           0.0019734,           0.0019734,           0.0019734
                 120,            0.014229,            0.024071,           0.0028352,             0.98014,             0.97929,             0.98609,             0.86025,            0.012947,            0.020167,           0.0035869,           0.0019156,           0.0019156,           0.0019156
                 121,            0.014351,            0.024579,           0.0029974,             0.97999,             0.98091,             0.98604,             0.86074,            0.012973,            0.020053,           0.0038394,           0.0018594,           0.0018594,           0.0018594
                 122,            0.014216,            0.024596,           0.0027568,             0.97885,             0.98072,             0.98576,             0.86181,            0.012975,             0.01996,           0.0034916,           0.0018048,           0.0018048,           0.0018048
                 123,            0.014178,            0.024704,           0.0028418,             0.98029,             0.97856,             0.98549,             0.86032,             0.01303,            0.020045,           0.0035226,           0.0017519,           0.0017519,           0.0017519
                 124,             0.01431,            0.024675,           0.0029577,             0.98069,             0.97628,             0.98565,             0.85906,            0.013072,            0.020082,           0.0037684,           0.0017005,           0.0017005,           0.0017005
                 125,            0.014071,            0.024678,            0.002715,              0.9777,             0.97918,             0.98584,             0.86208,            0.012912,            0.020062,           0.0037245,           0.0016509,           0.0016509,           0.0016509
                 126,            0.014182,            0.024948,           0.0026769,             0.97957,             0.97951,             0.98577,             0.86238,            0.012943,             0.02003,           0.0037279,           0.0016029,           0.0016029,           0.0016029
                 127,            0.014012,            0.024653,           0.0027964,             0.97959,             0.98021,             0.98598,             0.86148,            0.012797,            0.020062,           0.0035395,           0.0015566,           0.0015566,           0.0015566
                 128,            0.013984,            0.024922,           0.0028738,              0.9829,             0.97942,             0.98579,             0.86251,            0.012865,             0.02011,           0.0030006,           0.0015121,           0.0015121,           0.0015121
                 129,            0.014175,             0.02468,           0.0028432,             0.97924,             0.98172,             0.98583,             0.86026,            0.012986,            0.020012,           0.0031174,           0.0014693,           0.0014693,           0.0014693
                 130,               0.014,            0.024746,           0.0028127,             0.97739,             0.98261,              0.9861,             0.86114,            0.012881,             0.02006,           0.0031416,           0.0014283,           0.0014283,           0.0014283
                 131,            0.013669,            0.023295,           0.0026908,             0.97881,             0.98189,             0.98529,             0.85885,            0.012953,            0.020296,           0.0030943,            0.001389,            0.001389,            0.001389
