               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.019421,            0.021026,            0.007865,             0.97683,              0.9763,             0.98199,             0.79769,            0.012572,            0.014217,           0.0039658,           0.0070686,           0.0070686,           0.0070686
                 118,            0.017738,            0.021622,           0.0064708,             0.97672,             0.97437,             0.98269,             0.79886,            0.012235,            0.013856,           0.0034819,           0.0070243,           0.0070243,           0.0070243
                 119,            0.016588,            0.021658,           0.0047988,             0.98056,             0.97631,             0.98291,             0.80549,            0.011684,             0.01368,           0.0029445,           0.0069799,           0.0069799,           0.0069799
                 120,            0.016832,            0.020667,           0.0051726,             0.97878,             0.97771,             0.98186,             0.80677,            0.011775,            0.013693,           0.0030642,           0.0069353,           0.0069353,           0.0069353
                 121,            0.017968,            0.021102,           0.0055591,             0.97849,             0.97508,             0.98207,             0.80245,            0.011752,            0.013631,           0.0030047,           0.0068906,           0.0068906,           0.0068906
                 122,            0.017173,             0.02086,           0.0049723,             0.97407,             0.97839,             0.98306,              0.8086,            0.011588,            0.013559,           0.0028741,           0.0068457,           0.0068457,           0.0068457
                 123,            0.018281,            0.020556,           0.0053394,             0.97786,             0.97657,             0.98293,             0.81045,            0.011407,            0.013511,           0.0028459,           0.0068006,           0.0068006,           0.0068006
                 124,            0.018169,            0.020439,           0.0057701,             0.97718,             0.97975,              0.9833,             0.81259,            0.011633,            0.013521,            0.002879,           0.0067555,           0.0067555,           0.0067555
                 125,            0.017245,             0.02085,            0.004434,             0.98067,             0.97653,             0.98398,             0.81369,            0.011197,             0.01339,            0.002859,           0.0067101,           0.0067101,           0.0067101
                 126,            0.015692,            0.020846,           0.0052762,             0.97865,              0.9799,             0.98407,             0.81369,            0.011485,            0.013481,           0.0028494,           0.0066647,           0.0066647,           0.0066647
                 127,            0.017427,            0.021126,           0.0054199,              0.9779,             0.97648,             0.98362,             0.81495,            0.011153,            0.013315,           0.0027581,           0.0066191,           0.0066191,           0.0066191
                 128,            0.016949,            0.020174,           0.0058215,             0.97458,             0.98091,             0.98317,             0.81282,            0.011351,            0.013382,           0.0026464,           0.0065734,           0.0065734,           0.0065734
                 129,            0.018556,            0.020636,           0.0058631,             0.97858,             0.97991,             0.98278,             0.80948,            0.011375,            0.013508,           0.0028586,           0.0065276,           0.0065276,           0.0065276
                 130,            0.016195,            0.020441,           0.0049879,             0.98152,             0.97486,             0.98361,             0.81401,            0.011338,            0.013425,           0.0028766,           0.0064816,           0.0064816,           0.0064816
                 131,            0.016927,            0.020151,           0.0054064,             0.98016,             0.97956,             0.98313,             0.81362,            0.011365,            0.013455,           0.0026619,           0.0064356,           0.0064356,           0.0064356
                 132,            0.017533,            0.020217,           0.0066108,             0.97802,             0.97809,             0.98215,             0.81056,            0.011413,            0.013388,           0.0028641,           0.0063895,           0.0063895,           0.0063895
                 133,            0.015991,            0.020348,           0.0050908,             0.98001,             0.97998,             0.98376,             0.81282,             0.01122,            0.013352,           0.0028328,           0.0063432,           0.0063432,           0.0063432
                 134,            0.016804,            0.019954,           0.0053551,             0.97993,             0.97893,             0.98305,             0.81418,            0.011231,            0.013272,            0.002745,           0.0062969,           0.0062969,           0.0062969
                 135,            0.017497,            0.020622,           0.0061656,             0.97522,             0.98178,             0.98298,             0.81747,            0.011114,            0.013151,           0.0028499,           0.0062505,           0.0062505,           0.0062505
