               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.021928,            0.035601,           0.0070648,             0.98079,             0.97691,             0.98226,             0.80028,            0.016755,            0.023693,           0.0037159,           0.0034152,           0.0034152,           0.0034152
                 100,             0.02142,            0.034733,           0.0072233,             0.97482,             0.97922,             0.98197,             0.80042,            0.016455,            0.023569,           0.0036814,           0.0033321,           0.0033321,           0.0033321
                 101,            0.021705,            0.036363,           0.0070415,             0.97861,             0.98103,             0.98135,             0.80213,            0.016533,            0.023466,           0.0037372,             0.00325,             0.00325,             0.00325
                 102,            0.021488,            0.034839,           0.0074127,             0.97868,             0.98119,             0.98266,             0.80356,            0.016593,            0.023506,           0.0036117,           0.0031689,           0.0031689,           0.0031689
                 103,            0.021486,            0.033904,           0.0072119,             0.98266,             0.97529,             0.98175,             0.80075,            0.016713,            0.023615,           0.0035727,           0.0030888,           0.0030888,           0.0030888
                 104,            0.021248,            0.035307,           0.0071415,              0.9805,             0.97831,              0.9821,              0.8039,            0.016526,            0.023375,            0.003595,           0.0030097,           0.0030097,           0.0030097
                 105,            0.021168,            0.035643,           0.0067067,             0.98005,             0.98083,             0.98186,             0.80486,            0.016307,             0.02336,           0.0034435,           0.0029318,           0.0029318,           0.0029318
                 106,            0.021077,            0.035838,           0.0065739,             0.97953,              0.9778,             0.98122,             0.80267,            0.016421,            0.023305,           0.0040512,            0.002855,            0.002855,            0.002855
                 107,            0.021133,            0.035494,           0.0067037,             0.97876,             0.98006,             0.98104,             0.80667,            0.016275,            0.023377,           0.0039717,           0.0027793,           0.0027793,           0.0027793
                 108,             0.02087,            0.035739,           0.0068671,             0.98193,             0.97422,             0.98253,              0.8047,             0.01634,            0.023311,           0.0035827,           0.0027048,           0.0027048,           0.0027048
                 109,            0.020834,             0.03424,           0.0062211,             0.98144,             0.97973,             0.98252,             0.80649,            0.016393,            0.023358,           0.0035022,           0.0026316,           0.0026316,           0.0026316
                 110,            0.020928,            0.035552,            0.006337,             0.97764,             0.98215,             0.98222,              0.8087,             0.01622,            0.023181,           0.0034366,           0.0025596,           0.0025596,           0.0025596
                 111,            0.021043,            0.034675,           0.0064866,             0.97766,              0.9782,             0.98252,             0.80826,            0.016238,            0.023242,           0.0038556,           0.0024889,           0.0024889,           0.0024889
                 112,            0.021047,              0.0349,           0.0063375,             0.97877,             0.97923,             0.98275,             0.80471,            0.016362,            0.023377,           0.0035205,           0.0024195,           0.0024195,           0.0024195
                 113,            0.020793,            0.034561,           0.0064123,             0.97778,             0.97769,             0.98159,             0.80824,            0.016298,            0.023339,           0.0036954,           0.0023515,           0.0023515,           0.0023515
                 114,            0.021249,            0.035001,            0.006826,             0.97645,             0.98095,             0.98262,             0.80358,            0.016408,            0.023375,           0.0035655,           0.0022849,           0.0022849,           0.0022849
                 115,            0.020626,            0.034699,           0.0060344,             0.97948,             0.97943,             0.98153,             0.80529,            0.016227,            0.023172,           0.0038352,           0.0022196,           0.0022196,           0.0022196
                 116,            0.020478,             0.03438,           0.0065211,             0.97773,             0.98035,              0.9816,             0.80439,            0.016179,            0.023276,           0.0038409,           0.0021558,           0.0021558,           0.0021558
                 117,            0.020555,            0.034096,            0.006358,               0.978,             0.97975,             0.98238,              0.8095,            0.016117,            0.023088,            0.003659,           0.0020935,           0.0020935,           0.0020935
                 118,            0.020709,            0.035061,           0.0059638,             0.97859,             0.98046,             0.98162,             0.80803,              0.0162,            0.023089,            0.003415,           0.0020327,           0.0020327,           0.0020327
                 119,            0.020637,            0.035077,           0.0062429,              0.9783,             0.98049,             0.98198,             0.80558,            0.016038,            0.023154,           0.0034323,           0.0019734,           0.0019734,           0.0019734
                 120,            0.020808,            0.035622,           0.0065039,              0.9793,              0.9775,             0.98178,             0.80633,            0.016036,            0.023063,           0.0035136,           0.0019156,           0.0019156,           0.0019156
                 121,            0.020545,            0.034433,           0.0062767,             0.97843,              0.9799,             0.98139,             0.80916,            0.016076,            0.023194,           0.0037688,           0.0018594,           0.0018594,           0.0018594
                 122,            0.020337,            0.034913,           0.0062139,                0.98,             0.97932,             0.98206,             0.80917,            0.016014,            0.022879,           0.0036486,           0.0018048,           0.0018048,           0.0018048
                 123,             0.02049,             0.03428,           0.0062108,             0.98113,             0.97789,             0.98209,             0.81142,            0.015985,            0.022864,           0.0036094,           0.0017519,           0.0017519,           0.0017519
                 124,            0.020646,            0.034014,           0.0060881,             0.97748,             0.98067,             0.98207,             0.81203,            0.015987,            0.023049,           0.0035211,           0.0017005,           0.0017005,           0.0017005
                 125,            0.020562,            0.034353,           0.0062322,             0.98268,             0.97404,              0.9816,             0.81146,            0.015906,            0.023016,           0.0037585,           0.0016509,           0.0016509,           0.0016509
                 126,            0.020207,            0.034063,           0.0060767,             0.97897,             0.97826,             0.98235,             0.81126,            0.015908,            0.022943,           0.0035924,           0.0016029,           0.0016029,           0.0016029
                 127,            0.020381,            0.034536,           0.0059438,             0.97968,             0.97673,             0.98286,             0.80922,             0.01593,            0.022852,           0.0036444,           0.0015566,           0.0015566,           0.0015566
                 128,            0.020462,            0.034496,           0.0060505,             0.97723,             0.97881,             0.98272,             0.81322,            0.015957,            0.022917,           0.0035316,           0.0015121,           0.0015121,           0.0015121
                 129,             0.02029,            0.035604,           0.0059038,             0.97753,             0.97681,             0.98161,             0.81145,            0.015901,            0.022925,           0.0036132,           0.0014693,           0.0014693,           0.0014693
                 130,            0.020168,            0.034236,           0.0062339,              0.9769,             0.98018,             0.98189,             0.81245,            0.015767,            0.022857,           0.0036678,           0.0014283,           0.0014283,           0.0014283
                 131,            0.020304,            0.035241,           0.0061399,             0.97926,             0.98048,             0.98176,             0.81245,            0.015905,            0.022936,           0.0038918,            0.001389,            0.001389,            0.001389
                 132,            0.020107,            0.034808,           0.0060575,             0.97911,             0.97604,             0.98142,             0.81099,            0.015912,            0.022962,           0.0039829,           0.0013516,           0.0013516,           0.0013516
                 133,            0.020177,            0.034522,           0.0058007,             0.97787,             0.97651,             0.98202,             0.81188,            0.015917,            0.022928,           0.0037239,            0.001316,            0.001316,            0.001316
                 134,            0.020164,            0.033694,           0.0059362,             0.97644,             0.97654,             0.98211,             0.81146,            0.015872,            0.023021,           0.0039974,           0.0012822,           0.0012822,           0.0012822
